Field,DS_Category,Final_Price
is_oth_undwrt_acquis_cst_nl_&_lf,Fundamentals,2.275
is_undwrt_&_admin_expn_life,Fundamentals,2.275
is_minimum_base_rental_income,Fundamentals,2.275
is_tenant_expense_reimbursements,Fundamentals,2.275
is_percentage_rental_income,Fundamentals,2.275
is_other_rental_income,Fundamentals,2.275
is_real_estate_tax_expense,Fundamentals,2.275
is_maintenance_expense,Fundamentals,2.275
is_other_property_opex,Fundamentals,2.275
is_depreciation_expense,Fundamentals,2.275
is_adj_uncons_eqty_int_inc,Fundamentals,2.275
is_non_real_estate_income,Fundamentals,2.275
is_adj_investment_income,Fundamentals,2.275
is_claims_and_losses_nl,Fundamentals,2.275
is_prem_ceded_nl,Fundamentals,2.275
is_adj_reinsurance_&_adjust_life,Fundamentals,2.275
is_net_investment_g/l_at,Fundamentals,2.275
is_fx_gains/losses_at,Fundamentals,2.275
is_diluted_net_income,Fundamentals,2.275
is_invest_inc_attrib_to_ins_bus,Fundamentals,2.275
is_special_cash_dividend_amount,Fundamentals,2.275
is_regular_cash_dividend_per_sh,Fundamentals,2.275
is_tax_prov_benefit_basic_sh,Fundamentals,2.275
is_tax_prov_benefit_diluted_sh,Fundamentals,2.275
is_disc_ops_basic_sh,Fundamentals,2.275
is_xo_items_&_acctg_chg_basic_sh,Fundamentals,2.275
is_acq_in_proc_r&d_after_tax,Fundamentals,2.275
is_ma_expense_after_tax,Fundamentals,2.275
is_derivatives_hedging_after_tax,Fundamentals,2.275
is_disposal_assets_after_tax,Fundamentals,2.275
is_eeod_after_tax,Fundamentals,2.275
is_wrtoff_impair_asset_after_tax,Fundamentals,2.275
is_impairment_goodwill_after_tax,Fundamentals,2.275
is_iia_after_tax,Fundamentals,2.275
is_sale_of_business_after_tax,Fundamentals,2.275
is_legal_litig_settle_after_tax,Fundamentals,2.275
is_restructuring_chrg_after_tax,Fundamentals,2.275
is_sale_of_investments_after_tax,Fundamentals,2.275
is_unrealized_invest_aft_tax,Fundamentals,2.275
is_insur_settlements_after_tax,Fundamentals,2.275
is_oth_one_time_items_after_tax,Fundamentals,2.275
is_selling_expenses,Fundamentals,2.275
is_property_development_revenue,Fundamentals,2.275
is_cost_property_development,Fundamentals,2.275
is_acq_in_process_r&d_basic_sh,Fundamentals,2.275
is_merger_acquis_expn_basic_sh,Fundamentals,2.275
is_deriv_hedging_basic_share,Fundamentals,2.275
is_disposal_assets_basic_share,Fundamentals,2.275
is_eeod_basic_share,Fundamentals,2.275
is_wrtoff_impair_assets_basic_sh,Fundamentals,2.275
is_impairment_goodwill_basic_sh,Fundamentals,2.275
is_iia_basic_share,Fundamentals,2.275
is_sale_of_business_basic_share,Fundamentals,2.275
is_legal_litig_settle_basic_sh,Fundamentals,2.275
is_restructuring_chrg_basic_sh,Fundamentals,2.275
is_sale_of_investments_basic_sh,Fundamentals,2.275
is_unrealized_invest_basic_sh,Fundamentals,2.275
is_insur_settlements_basic_share,Fundamentals,2.275
is_other_one_time_items_basic_sh,Fundamentals,2.275
is_acq_in_process_r&d_diluted_sh,Fundamentals,2.275
is_merger_acquis_expn_diluted_sh,Fundamentals,2.275
is_deriv_hedging_diluted_share,Fundamentals,2.275
is_disposal_assets_diluted_share,Fundamentals,2.275
is_eeod_diluted_share,Fundamentals,2.275
is_wrtoff_impair_ast_diluted_sh,Fundamentals,2.275
is_impair_goodwill_diluted_sh,Fundamentals,2.275
is_iia_diluted_share,Fundamentals,2.275
is_sale_of_business_diluted_sh,Fundamentals,2.275
is_legal_litig_settle_diluted_sh,Fundamentals,2.275
is_restructuring_chrg_diluted_sh,Fundamentals,2.275
is_sale_investments_diluted_sh,Fundamentals,2.275
is_unrealized_invest_diluted_sh,Fundamentals,2.275
is_insur_settlements_diluted_sh,Fundamentals,2.275
is_oth_one_time_items_diluted_sh,Fundamentals,2.275
is_revenue_adjustments,Fundamentals,2.275
is_cost_of_revenue_adjustments,Fundamentals,2.275
is_other_oper_inc_nongaap_adjust,Fundamentals,2.275
is_sg&a_adjustments,Fundamentals,2.275
is_r&d_expense_nongaap_adjust,Fundamentals,2.275
is_d&a_nongaap_adjustments,Fundamentals,2.275
is_pda_nongaap_adjustments,Fundamentals,2.275
is_other_operating_expn_adjust,Fundamentals,2.275
is_ebit,Fundamentals,2.275
is_adjustment_face,Fundamentals,2.275
is_abnormal_tax_prov_benefit,Fundamentals,2.275
is_min_interests_basic_sh_adjust,Fundamentals,2.275
is_min_interests_dil_sh_adjust,Fundamentals,2.275
is_amort_of_tot_intang_pretx,Fundamentals,2.275
is_amort_of_tot_intang_p_bas_sh,Fundamentals,2.275
is_amort_of_tot_intang_aft_tax,Fundamentals,2.275
is_amort_of_tot_intang_p_dil_sh,Fundamentals,2.275
is_pretax_income,Fundamentals,2.275
is_adjusted_net_revenue,Fundamentals,2.275
is_dva_per_diluted_share,Fundamentals,2.275
is_cva_per_diluted_share,Fundamentals,2.275
is_actuarial_valuation_frequency,Fundamentals,2.275
is_actuarial_cost_method,Fundamentals,2.275
is_amortization_method,Fundamentals,2.275
is_stk_based_comp_per_bas_sh,Fundamentals,2.275
is_amort_intang_acq_rel_basic_ps,Fundamentals,2.275
is_stk_based_comp_per_dil_sh,Fundamentals,2.275
is_amort_intang_acq_rel_dil_ps,Fundamentals,2.275
is_dva_after_tax,Fundamentals,2.275
is_cva_after_tax,Fundamentals,2.275
is_stk_based_comp_aft_tax,Fundamentals,2.275
is_amort_intang_acq_rel_at,Fundamentals,2.275
is_sales_and_services_revenues,Fundamentals,2.275
is_financing_revenue,Fundamentals,2.275
is_other_revenue,Fundamentals,2.275
is_cog_and_services_sold,Fundamentals,2.275
is_cost_of_financing_revenue,Fundamentals,2.275
is_d&a_cost_of_revenue,Fundamentals,2.275
is_general_and_administrative,Fundamentals,2.275
is_research_and_development,Fundamentals,2.275
is_depreciation_and_amortization,Fundamentals,2.275
is_other_operating_expenses,Fundamentals,2.275
is_nonop_income_loss,Fundamentals,2.275
is_other_non_operating_inc_loss,Fundamentals,2.275
is_operating_expenses_r&d,Fundamentals,2.275
is_pension_inactive_members,Fundamentals,2.275
is_directors_base_salary_%_comp,Fundamentals,2.275
is_directors_sbc_%_compensation,Fundamentals,2.275
is_wthr_nrm_elec_sa_gr_yoy_%_res,FundamentalsIndustrySpecific,1.742
is_wthr_nrm_elec_sa_gr_yoy_%_com,FundamentalsIndustrySpecific,1.742
is_wthr_nrm_elec_sa_gr_yoy_%_ind,FundamentalsIndustrySpecific,1.742
is_wthr_nrm_elec_sa_gr_yoy_%_oth,FundamentalsIndustrySpecific,1.742
is_wthr_nrm_t_el_sa_gr_yoy_%_rtl,FundamentalsIndustrySpecific,1.742
is_allowed_equity_percentage,FundamentalsIndustrySpecific,1.742
is_regulated_generation_capacity,FundamentalsIndustrySpecific,1.742
is_merchant_generation_capacity,FundamentalsIndustrySpecific,1.742
is_distribution_cvrg_ratio_ar,Fundamentals,2.275
is_st_proportionate_sh_tpl,Fundamentals,2.275
is_st_proportionate_sh_fnp,Fundamentals,2.275
is_st_proportionate_sh_npl,Fundamentals,2.275
is_emp_proport_sh_tpl,Fundamentals,2.275
is_emp_proport_sh_fnp,Fundamentals,2.275
is_emp_proport_sh_npl,Fundamentals,2.275
is_net_int_margin_comp_basis,Fundamentals,2.275
is_roa_company_basis,Fundamentals,2.275
is_roe_company_basis,Fundamentals,2.275
is_emp_pen_con_as_a_pct_of_req_c,Fundamentals,2.275
is_e_opeb_cont_pct_req_contrib,Fundamentals,2.275
is_capitation_revenue,Fundamentals,2.275
is_fuel_&_purch_pwr_cst_detailed,Fundamentals,2.275
is_purchased_gas_costs_detailed,Fundamentals,2.275
is_purchased_h2o_costs_detailed,Fundamentals,2.275
is_other_cost_revenues_detailed,Fundamentals,2.275
total_interest_inc,Fundamentals,2.275
is_other_electric_revenues,Fundamentals,2.275
is_other_gas_revenues,Fundamentals,2.275
is_fx_gain/loss_per_basic_share,Fundamentals,2.275
is_fx_gain/loss_per_diluted_sh,Fundamentals,2.275
is_fad_sbc,Fundamentals,2.275
is_fad_amort_financing_costs,Fundamentals,2.275
is_trading_account_profits_loss,Fundamentals,2.275
is_sbc_attributable_to_r&d_pretx,Fundamentals,2.275
is_sbc_attrib_to_sg&a_pretx,Fundamentals,2.275
is_sbc_attrib_to_cogs_pretx,Fundamentals,2.275
is_sbc_att_to_genl_&_admin_pretx,Fundamentals,2.275
is_sbc_att_to_s&m_pretx,Fundamentals,2.275
is_sbc_attributable_to_oth_pretx,Fundamentals,2.275
is_amort_acqd_intangibles_cogs,Fundamentals,2.275
is_amort_acqd_intangibles_sg&a,Fundamentals,2.275
is_amort_acqd_intang_s&m,Fundamentals,2.275
is_amort_acqd_intang_gen_&_admin,Fundamentals,2.275
is_amort_acqd_intangibles_r&d,Fundamentals,2.275
is_amort_acqd_intang_oth_opex,Fundamentals,2.275
is_amort_acqd_int_ot_nonop_expn,Fundamentals,2.275
is_net_interest_cost,Fundamentals,2.275
is_minority_int_disc_operations,Fundamentals,2.275
is_billings,Fundamentals,2.275
is_net_gain_loss_afs_securities,Fundamentals,2.275
is_total_adjusted_opex_reits,Fundamentals,2.275
is_aip_r&d_expense_op,Fundamentals,2.275
is_merger_&_acquis_expn_op,Fundamentals,2.275
is_gain_loss_on_derivatives_op,Fundamentals,2.275
